"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Answer.sentiment.label","Approve","Reject"
"3511RHPADVBGIOO4WZC7F17YG3CLRA","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","36TFCYNS4571G8PK4F820BW1CIOHXF","AII34MKKSXVXQ","Submitted","Sat Apr 18 20:51:38 PDT 2020","Sat Apr 18 20:51:47 PDT 2020","Tue Apr 21 20:51:47 PDT 2020","","","","9","100% (11/11)","100% (11/11)","0% (0/0)","Company: [Establishment Labs Holdings Inc.] - Title: UP CM Yogi Adityanath to chair Covid-19 review meeting today","Neutral"
"3511RHPADVBGIOO4WZC7F17YG3CLRA","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3KYQYYSHYW4XAJ6QHS2GQDQA8MSODA","A1JDU4SNECC7QP","Submitted","Sat Apr 18 21:05:24 PDT 2020","Sat Apr 18 21:05:31 PDT 2020","Tue Apr 21 21:05:31 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Establishment Labs Holdings Inc.] - Title: UP CM Yogi Adityanath to chair Covid-19 review meeting today","Neutral"
"3511RHPADVBGIOO4WZC7F17YG3CLRA","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3SUWZRL0MZACDJEMDRR6FVM4NZE6ED","A1NF6PELRKACS9","Submitted","Sun Apr 19 02:17:01 PDT 2020","Sun Apr 19 02:17:13 PDT 2020","Wed Apr 22 02:17:13 PDT 2020","","","","12","100% (29/29)","100% (29/29)","0% (0/0)","Company: [Establishment Labs Holdings Inc.] - Title: UP CM Yogi Adityanath to chair Covid-19 review meeting today","Neutral"
"35XW21VSVGBSJ3OHBOCC5BCU25VLSY","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","4","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","345LHZDEDYPU5WOQKP8DCAWNZVP3U2","A2739DCXSPVOF2","Rejected","Sat Apr 18 20:47:37 PDT 2020","Sat Apr 18 20:47:43 PDT 2020","Tue Apr 21 20:47:43 PDT 2020","","Sun Apr 19 16:13:01 PDT 2020","Work done inaccurately and too quickly.","6","0% (0/52)","0% (0/52)","0% (0/52)","Company: [Blueprint Medicines Corporation] - Title: Blueprint Medicines Announces the Achievement of Key Portfolio Milestones","Positive"
"35XW21VSVGBSJ3OHBOCC5BCU25VLSY","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","4","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","34J10VATJGVH36ZSOJVV6F1NFSGQIK","A3F9N2P4NUUR7S","Submitted","Sat Apr 18 20:52:40 PDT 2020","Sat Apr 18 20:53:14 PDT 2020","Tue Apr 21 20:53:14 PDT 2020","","","","34","100% (6/6)","100% (6/6)","0% (0/0)","Company: [Blueprint Medicines Corporation] - Title: Blueprint Medicines Announces the Achievement of Key Portfolio Milestones","Positive"
"35XW21VSVGBSJ3OHBOCC5BCU25VLSY","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","4","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","388U7OUMF8Y68CXCX8VP51BWPK10R0","A1PIWVNLBFYV4X","Submitted","Sat Apr 18 20:45:02 PDT 2020","Sat Apr 18 20:45:11 PDT 2020","Tue Apr 21 20:45:11 PDT 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Blueprint Medicines Corporation] - Title: Blueprint Medicines Announces the Achievement of Key Portfolio Milestones","Positive"
"35XW21VSVGBSJ3OHBOCC5BCU25VLSY","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","4","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3M81GAB8A1G7GYLMI93EKSXAK4SQBB","A1SC3CR9BN0HZW","Submitted","Sun Apr 19 16:15:23 PDT 2020","Sun Apr 19 16:55:36 PDT 2020","Wed Apr 22 16:55:36 PDT 2020","","","","2413","100% (27/27)","100% (27/27)","0% (0/0)","Company: [Blueprint Medicines Corporation] - Title: Blueprint Medicines Announces the Achievement of Key Portfolio Milestones","Neutral"
"3L2OEKSTW97U0IG7G5VXISEPZQS8YD","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","345LHZDEDYPU5WOQKP8DCAWNZVR3U4","A2EM9M1U102Y52","Submitted","Sat Apr 18 20:59:43 PDT 2020","Sat Apr 18 20:59:56 PDT 2020","Tue Apr 21 20:59:56 PDT 2020","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","Company: [AnaptysBio, Inc.] - Title: Why AnaptysBio, Co-Diagnostics, and Novavax Are Getting Crushed Today","Negative"
"3L2OEKSTW97U0IG7G5VXISEPZQS8YD","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3DQQ64TANHIE4PIIDNKL71KLP7TWP7","A1IBHJJ5P2PW3C","Submitted","Sat Apr 18 21:00:04 PDT 2020","Sat Apr 18 21:01:18 PDT 2020","Tue Apr 21 21:01:18 PDT 2020","","","","74","0% (0/0)","0% (0/0)","0% (0/0)","Company: [AnaptysBio, Inc.] - Title: Why AnaptysBio, Co-Diagnostics, and Novavax Are Getting Crushed Today","Negative"
"3L2OEKSTW97U0IG7G5VXISEPZQS8YD","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3X87C8JFV786XK2OTVP9AH7AOQJSQF","A3SBV1NC2KVHOQ","Submitted","Sat Apr 18 20:58:21 PDT 2020","Sat Apr 18 20:58:31 PDT 2020","Tue Apr 21 20:58:31 PDT 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","Company: [AnaptysBio, Inc.] - Title: Why AnaptysBio, Co-Diagnostics, and Novavax Are Getting Crushed Today","Negative"
"3IVEC1GSLPWMUT1NVKLFTVCT8GDJ1A","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3F6KKYWMNCYFSY6EGD23BOQ5ICLNDS","A3D0QOV2FWXY6J","Submitted","Sat Apr 18 20:52:20 PDT 2020","Sat Apr 18 20:54:41 PDT 2020","Tue Apr 21 20:54:41 PDT 2020","","","","141","4% (1/23)","4% (1/23)","0% (0/22)","Company: [Turning Point Therapeutics, Inc.] - Title: Read Harvey Weinstein's revealing, rambling statement ahead of sentencing","Neutral"
"3IVEC1GSLPWMUT1NVKLFTVCT8GDJ1A","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3QAPZX2QN5AP4SGRIIGO4T3ODSM02M","A2YBRWIUM45CAJ","Submitted","Sat Apr 18 20:52:30 PDT 2020","Sat Apr 18 20:52:46 PDT 2020","Tue Apr 21 20:52:46 PDT 2020","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Turning Point Therapeutics, Inc.] - Title: Read Harvey Weinstein's revealing, rambling statement ahead of sentencing","Negative"
"3IVEC1GSLPWMUT1NVKLFTVCT8GDJ1A","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3Z4GS9HPNW7A84DH9TISFZUJWNU77R","A39ZENBIWFYK9G","Submitted","Sun Apr 19 01:58:35 PDT 2020","Sun Apr 19 01:58:42 PDT 2020","Wed Apr 22 01:58:42 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Turning Point Therapeutics, Inc.] - Title: Read Harvey Weinstein's revealing, rambling statement ahead of sentencing","Negative"
"3X7837UUADVH1F2K1QXWOR3AGRT6JV","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3FIJLY1B6V1CT3WNNYAL3DYLU43PF2","A2YBRWIUM45CAJ","Submitted","Sat Apr 18 20:56:58 PDT 2020","Sat Apr 18 20:57:10 PDT 2020","Tue Apr 21 20:57:10 PDT 2020","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Silk Road Medical, Inc] - Title: SARS-CoV-2: An Unprecedented Pandemic","Negative"
"3X7837UUADVH1F2K1QXWOR3AGRT6JV","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3II4UPYCOK40VVJ6W5UKFILANOPQD1","A1NF6PELRKACS9","Submitted","Sun Apr 19 02:16:23 PDT 2020","Sun Apr 19 02:16:34 PDT 2020","Wed Apr 22 02:16:34 PDT 2020","","","","11","100% (29/29)","100% (29/29)","0% (0/0)","Company: [Silk Road Medical, Inc] - Title: SARS-CoV-2: An Unprecedented Pandemic","Negative"
"3X7837UUADVH1F2K1QXWOR3AGRT6JV","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3Z9WI9EOZ0LVW8QD5WTDAHOZG98HKP","A23F9O4O9L690Q","Submitted","Sat Apr 18 20:40:21 PDT 2020","Sat Apr 18 20:43:19 PDT 2020","Tue Apr 21 20:43:19 PDT 2020","","","","178","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Silk Road Medical, Inc] - Title: SARS-CoV-2: An Unprecedented Pandemic","Negative"
"3BCRDCM0ODRCCZ82JBX8P63NVGT6KU","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","36TFCYNS4571G8PK4F820BW1CIQXHX","A1JDU4SNECC7QP","Submitted","Sat Apr 18 21:04:58 PDT 2020","Sat Apr 18 21:05:07 PDT 2020","Tue Apr 21 21:05:07 PDT 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Hologic, Inc.] - Title: Abbott Labs gets FDA green light to ship coronavirus tests","Positive"
"3BCRDCM0ODRCCZ82JBX8P63NVGT6KU","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3X73LLYYQ2BW4EBG29LT2953A4DNH0","A1PIWVNLBFYV4X","Submitted","Sat Apr 18 20:42:17 PDT 2020","Sat Apr 18 20:42:34 PDT 2020","Tue Apr 21 20:42:34 PDT 2020","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Hologic, Inc.] - Title: Abbott Labs gets FDA green light to ship coronavirus tests","Positive"
"3BCRDCM0ODRCCZ82JBX8P63NVGT6KU","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3ZQIG0FLQFDR99FEZZTKDT93BVTVWQ","A1580MT585M44G","Submitted","Sat Apr 18 20:54:34 PDT 2020","Sat Apr 18 20:54:46 PDT 2020","Tue Apr 21 20:54:46 PDT 2020","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Hologic, Inc.] - Title: Abbott Labs gets FDA green light to ship coronavirus tests","Positive"
"31S7M7DAGGNTY31W0OH2FG8G4O9LTN","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","32N49TQG3HFU2WCBYUXSV4CCJCSVAH","A1JDU4SNECC7QP","Submitted","Sat Apr 18 21:04:51 PDT 2020","Sat Apr 18 21:04:58 PDT 2020","Tue Apr 21 21:04:58 PDT 2020","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Regeneron Pharmaceuticals, Inc.] - Title: Trials begin of existing drugs as potential coronavirus treatments","Positive"
"31S7M7DAGGNTY31W0OH2FG8G4O9LTN","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3AAJC4I4FHPMC9KPTXZ899SRXARJZK","A35UAI9VBH32D5","Submitted","Sat Apr 18 20:56:30 PDT 2020","Sat Apr 18 21:03:45 PDT 2020","Tue Apr 21 21:03:45 PDT 2020","","","","435","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Regeneron Pharmaceuticals, Inc.] - Title: Trials begin of existing drugs as potential coronavirus treatments","Positive"
"31S7M7DAGGNTY31W0OH2FG8G4O9LTN","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:41 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:41 PDT 2020","","","3I2PTA7R3UR891PGOMG7JVG07W7QKX","A1580MT585M44G","Submitted","Sat Apr 18 21:05:36 PDT 2020","Sat Apr 18 21:05:48 PDT 2020","Tue Apr 21 21:05:48 PDT 2020","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Regeneron Pharmaceuticals, Inc.] - Title: Trials begin of existing drugs as potential coronavirus treatments","Positive"
"33NOQL7T9OWU58QCCRXGWZNR5KW8Z4","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:42 PDT 2020","4","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:42 PDT 2020","","","3B837J3LDPT69LHO6AE9F7HFKEGSRF","AMK5FQAAJ6Z64","Submitted","Sun Apr 19 16:14:43 PDT 2020","Sun Apr 19 16:14:53 PDT 2020","Wed Apr 22 16:14:53 PDT 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","Company: [IGM Biosciences, Inc.] - Title: IGM Biosciences, Inc. (IGMS) CEO Fred Schwarzer on Q4 2019 Results - Earnings Call Transcript","Neutral"
"33NOQL7T9OWU58QCCRXGWZNR5KW8Z4","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:42 PDT 2020","4","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:42 PDT 2020","","","3DH6GAKTYZMC7YFOFX0BJW7FAEYYZR","A2739DCXSPVOF2","Rejected","Sat Apr 18 20:47:49 PDT 2020","Sat Apr 18 20:47:54 PDT 2020","Tue Apr 21 20:47:54 PDT 2020","","Sun Apr 19 16:13:01 PDT 2020","Work done inaccurately and too quickly.","5","0% (0/52)","0% (0/52)","0% (0/52)","Company: [IGM Biosciences, Inc.] - Title: IGM Biosciences, Inc. (IGMS) CEO Fred Schwarzer on Q4 2019 Results - Earnings Call Transcript","Positive"
"33NOQL7T9OWU58QCCRXGWZNR5KW8Z4","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:42 PDT 2020","4","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:42 PDT 2020","","","3S3AMIZX3V2W1U9NRNTPVDWTJ89DC2","A23F9O4O9L690Q","Submitted","Sat Apr 18 21:03:36 PDT 2020","Sat Apr 18 21:05:45 PDT 2020","Tue Apr 21 21:05:45 PDT 2020","","","","129","0% (0/0)","0% (0/0)","0% (0/0)","Company: [IGM Biosciences, Inc.] - Title: IGM Biosciences, Inc. (IGMS) CEO Fred Schwarzer on Q4 2019 Results - Earnings Call Transcript","Neutral"
"33NOQL7T9OWU58QCCRXGWZNR5KW8Z4","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:42 PDT 2020","4","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:42 PDT 2020","","","3ZAK8W07I5BYO4PT12QUACYGWJ5U0Y","AII34MKKSXVXQ","Submitted","Sat Apr 18 20:55:08 PDT 2020","Sat Apr 18 20:55:17 PDT 2020","Tue Apr 21 20:55:17 PDT 2020","","","","9","100% (11/11)","100% (11/11)","0% (0/0)","Company: [IGM Biosciences, Inc.] - Title: IGM Biosciences, Inc. (IGMS) CEO Fred Schwarzer on Q4 2019 Results - Earnings Call Transcript","Neutral"
"35JDMRECC46BNS5YZ2VR32375X0GEM","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:42 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:42 PDT 2020","","","37U1UTWH9WJOQ12FSC84YGHE8ICR8D","A23F9O4O9L690Q","Submitted","Sat Apr 18 20:40:31 PDT 2020","Sat Apr 18 20:44:37 PDT 2020","Tue Apr 21 20:44:37 PDT 2020","","","","246","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Merit Medical Systems, Inc.] - Title: Merit Medical up 5% on new Breakthrough Device tags for Wrapsody","Positive"
"35JDMRECC46BNS5YZ2VR32375X0GEM","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:42 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:42 PDT 2020","","","3AWETUDC93PQHY0JBFE8X8DRKV2ZIO","A1PIWVNLBFYV4X","Submitted","Sat Apr 18 21:01:15 PDT 2020","Sat Apr 18 21:01:31 PDT 2020","Tue Apr 21 21:01:31 PDT 2020","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Merit Medical Systems, Inc.] - Title: Merit Medical up 5% on new Breakthrough Device tags for Wrapsody","Positive"
"35JDMRECC46BNS5YZ2VR32375X0GEM","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:42 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:42 PDT 2020","","","3X3OR7WPZ0XDN372NSB8C48F2QQL8K","A1JDU4SNECC7QP","Submitted","Sat Apr 18 21:04:27 PDT 2020","Sat Apr 18 21:04:36 PDT 2020","Tue Apr 21 21:04:36 PDT 2020","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Merit Medical Systems, Inc.] - Title: Merit Medical up 5% on new Breakthrough Device tags for Wrapsody","Negative"
"3HJ1EVZS2OGZ2KYFQT87JFDHGHL3RE","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:42 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:42 PDT 2020","","","39ASUFLU6Y4PWYYIEE0WF8ZOK2WXEF","AII34MKKSXVXQ","Submitted","Sat Apr 18 20:52:22 PDT 2020","Sat Apr 18 20:52:36 PDT 2020","Tue Apr 21 20:52:36 PDT 2020","","","","14","100% (11/11)","100% (11/11)","0% (0/0)","Company: [AK Medical Holdings Limited] - Title: New Yorkta Kovid-19dan ölenlerin cenazeleri mobil morglara yüklendi","Neutral"
"3HJ1EVZS2OGZ2KYFQT87JFDHGHL3RE","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:42 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:42 PDT 2020","","","39ZSFO5CA9T5QAQFNA00SHDCVSAUJ4","A1PIWVNLBFYV4X","Submitted","Sat Apr 18 20:43:27 PDT 2020","Sat Apr 18 20:43:39 PDT 2020","Tue Apr 21 20:43:39 PDT 2020","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","Company: [AK Medical Holdings Limited] - Title: New Yorkta Kovid-19dan ölenlerin cenazeleri mobil morglara yüklendi","Neutral"
"3HJ1EVZS2OGZ2KYFQT87JFDHGHL3RE","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:42 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:42 PDT 2020","","","3SITXWYCNW6RPVMY4NY6E0T3H5KBXU","A3D0QOV2FWXY6J","Submitted","Sat Apr 18 20:55:44 PDT 2020","Sat Apr 18 20:55:59 PDT 2020","Tue Apr 21 20:55:59 PDT 2020","","","","15","4% (1/23)","4% (1/23)","0% (0/22)","Company: [AK Medical Holdings Limited] - Title: New Yorkta Kovid-19dan ölenlerin cenazeleri mobil morglara yüklendi","Neutral"
"3YKP7CX6G2CUNWIDW8P7WHKT3X4B7E","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:42 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:42 PDT 2020","","","3Q5ZZ9ZEVPCZLE4HV5V1VFCIG0P85I","A3F9N2P4NUUR7S","Submitted","Sat Apr 18 20:54:31 PDT 2020","Sat Apr 18 20:55:03 PDT 2020","Tue Apr 21 20:55:03 PDT 2020","","","","32","100% (6/6)","100% (6/6)","0% (0/0)","Company: [Boston Scientific Corporation] - Title: Microbiological and Nutritional Analysis of Lettuce Grown on the ISS","Neutral"
"3YKP7CX6G2CUNWIDW8P7WHKT3X4B7E","33YD3YS58T3G73P8NVJ1I1C36N2CZB","What sentiment is expressed about the company listed?","Please label the sentiment expressed about each company in the following article titles.","sentiment, emotion, titles, articles","$0.01","Sat Apr 18 20:38:42 PDT 2020","3","BatchId:4000085;OriginalHitTemplateId:928390866;","18000","259200","Sat Apr 25 20:38:42 PDT 2020","","","3QUO65DNQVLJRLHC3NS50DUYUMLOUI","A1DDBGQDMZZ1VW","Submitted","Sat Apr 18 20:50:39 PDT 2020","Sat Apr 18 20:50:49 PDT 2020","Tue Apr 21 20:50:49 PDT 2020","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","Company: [Boston Scientific Corporation] - Title: Microbiological and Nutritional Analysis of Lettuce Grown on the ISS","Neutral"
